8/27/2025
12:47:23 PM



Time	v0	v1	v2	v3	v4	v5	v6	v7	v8	v9	v10	v11	v12	v13	y0	y1	y2	y3	y4	y5	y6	y7	y8	y9	y10	y11	y12	y13
11.360000	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.581197	-10.580882	-10.581197	-10.581197	-10.580882	-10.580882	-10.580882	-10.581197	-2747.175008	-2757.831842	-2748.851328	-2750.901695	-2759.085739	-2761.586119	-2777.303043	-2777.990665	-10.581197	-10.581197	-10.580882	-10.580882	-10.580882	-10.581197
11.380000	-10.580882	-10.580882	-10.581197	-10.580882	-10.580566	-10.580882	-10.581197	-10.581512	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.581197	-2747.097063	-2757.831842	-2748.929367	-2750.901695	-2759.007173	-2761.507724	-2777.303043	-2778.148651	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.581197
11.400000	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.581197	-10.581197	-10.580566	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-2747.097063	-2757.831842	-2748.851328	-2750.901695	-2759.164068	-2761.586119	-2777.303043	-2777.911553	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197
11.420000	-10.580882	-10.581197	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-2747.097063	-2757.910136	-2748.851328	-2750.901695	-2759.164068	-2761.507724	-2777.224194	-2777.990665	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197
11.440000	-10.580882	-10.581197	-10.581197	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.581197	-10.580882	-10.581197	-2747.097063	-2757.910136	-2748.929367	-2750.901695	-2759.164068	-2761.507724	-2777.224194	-2777.990665	-10.580882	-10.581197	-10.580882	-10.581197	-10.580882	-10.581197
11.460000	-10.580882	-10.580882	-10.581197	-10.581197	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.581197	-2747.097063	-2757.831842	-2748.929367	-2750.979794	-2759.085739	-2761.507724	-2777.303043	-2777.990665	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.581197
11.480000	-10.580566	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-2747.018882	-2757.831842	-2748.851328	-2750.901695	-2759.085739	-2761.507724	-2777.224194	-2777.990665	-10.581197	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882
11.500000	-10.581197	-10.581197	-10.580566	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.580566	-10.580882	-2747.175008	-2757.910136	-2748.773052	-2750.979794	-2759.085739	-2761.507724	-2777.224194	-2777.990665	-10.580882	-10.581197	-10.580882	-10.580882	-10.580566	-10.580882
11.520000	-10.580882	-10.580882	-10.581512	-10.581197	-10.580882	-10.580882	-10.581197	-10.580882	-10.581197	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-2747.097063	-2757.831842	-2749.007643	-2750.979794	-2759.085739	-2761.507724	-2777.303043	-2777.990665	-10.581197	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882
11.540000	-10.580882	-10.581197	-10.581197	-10.581197	-10.581197	-10.580882	-10.580882	-10.580566	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-2747.097063	-2757.910136	-2748.929367	-2750.979794	-2759.164068	-2761.507724	-2777.224194	-2777.911553	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882
11.560000	-10.580882	-10.581197	-10.580882	-10.581197	-10.581197	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-2747.097063	-2757.910136	-2748.851328	-2750.979794	-2759.164068	-2761.507724	-2777.224194	-2778.069538	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882
11.580000	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.581197	-10.581197	-2747.097063	-2757.831842	-2748.851328	-2750.979794	-2759.085739	-2761.586119	-2777.224194	-2777.990665	-10.580882	-10.581197	-10.580882	-10.580882	-10.581197	-10.581197
11.600000	-10.580882	-10.580882	-10.581197	-10.581512	-10.581197	-10.580882	-10.580882	-10.581197	-10.581197	-10.581512	-10.580882	-10.580882	-10.580882	-10.580882	-2747.097063	-2757.831842	-2748.929367	-2751.058130	-2759.164068	-2761.507724	-2777.224194	-2778.069538	-10.581197	-10.581512	-10.580882	-10.580882	-10.580882	-10.580882
11.620000	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.581197	-10.580566	-10.580882	-10.580882	-10.581512	-10.581512	-10.580882	-10.580882	-10.580882	-2747.097063	-2757.831842	-2748.851328	-2750.901695	-2759.164068	-2761.586119	-2777.145107	-2777.990665	-10.580882	-10.581512	-10.581512	-10.580882	-10.580882	-10.580882
11.640000	-10.581197	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.581197	-10.580566	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-2747.175008	-2757.831842	-2748.851328	-2750.979794	-2759.085739	-2761.507724	-2777.303043	-2777.911553	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882
11.660000	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-2747.097063	-2757.831842	-2748.851328	-2750.901695	-2759.085739	-2761.586119	-2777.224194	-2777.990665	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882
11.680000	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.581197	-10.580882	-10.580566	-2747.097063	-2757.831842	-2748.929367	-2750.901695	-2759.085739	-2761.586119	-2777.224194	-2777.990665	-10.581197	-10.580882	-10.580882	-10.581197	-10.580882	-10.580566
11.700000	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.581197	-10.581197	-10.581512	-10.580882	-2747.097063	-2757.831842	-2748.851328	-2750.901695	-2759.085739	-2761.507724	-2777.303043	-2777.990665	-10.580882	-10.580882	-10.581197	-10.581197	-10.581512	-10.580882
11.720000	-10.581197	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-2747.175008	-2757.831842	-2748.851328	-2750.901695	-2759.164068	-2761.507724	-2777.224194	-2777.990665	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882
11.740000	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580566	-10.580882	-10.581197	-2747.097063	-2757.831842	-2748.851328	-2750.901695	-2759.085739	-2761.507724	-2777.224194	-2777.990665	-10.580882	-10.580882	-10.580882	-10.580566	-10.580882	-10.581197
11.760000	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-2747.097063	-2757.831842	-2748.851328	-2750.901695	-2759.085739	-2761.507724	-2777.224194	-2777.990665	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882
11.780000	-10.580566	-10.580882	-10.580882	-10.580566	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-2747.018882	-2757.831842	-2748.851328	-2750.823359	-2759.085739	-2761.586119	-2777.224194	-2777.990665	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882
11.800000	-10.581512	-10.580566	-10.580882	-10.580882	-10.580566	-10.581197	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.581197	-2747.253189	-2757.753311	-2748.851328	-2750.901695	-2759.007173	-2761.586119	-2777.224194	-2777.990665	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.581197
11.820000	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.581197	-10.581197	-10.580882	-10.581197	-2747.175008	-2757.831842	-2748.851328	-2750.901695	-2759.085739	-2761.507724	-2777.303043	-2777.990665	-10.580882	-10.580882	-10.581197	-10.581197	-10.580882	-10.581197
11.840000	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.581512	-10.580882	-10.581197	-10.580882	-10.580882	-10.581197	-10.580882	-10.581197	-2747.097063	-2757.831842	-2748.851328	-2750.901695	-2759.085739	-2761.507724	-2777.382130	-2777.990665	-10.581197	-10.580882	-10.580882	-10.581197	-10.580882	-10.581197
11.860000	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.580566	-10.580882	-10.581197	-10.580882	-10.580882	-10.581197	-10.580882	-2747.097063	-2757.910136	-2748.851328	-2750.901695	-2759.085739	-2761.507724	-2777.303043	-2777.911553	-10.580882	-10.581197	-10.580882	-10.580882	-10.581197	-10.580882
11.880000	-10.581197	-10.581197	-10.581197	-10.580882	-10.580882	-10.580882	-10.581197	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-2747.175008	-2757.910136	-2748.929367	-2750.901695	-2759.085739	-2761.507724	-2777.303043	-2778.069538	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882
11.900000	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.581197	-10.580882	-10.580882	-10.580882	-10.581197	-10.581197	-10.580882	-2747.097063	-2757.831842	-2748.851328	-2750.901695	-2759.085739	-2761.507724	-2777.303043	-2778.069538	-10.580882	-10.580882	-10.580882	-10.581197	-10.581197	-10.580882
11.920000	-10.580882	-10.581197	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.581512	-10.580566	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-2747.097063	-2757.910136	-2748.929367	-2750.901695	-2759.085739	-2761.507724	-2777.224194	-2778.148651	-10.580566	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882
11.940000	-10.580882	-10.580882	-10.581197	-10.581197	-10.580882	-10.580566	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-2747.097063	-2757.831842	-2748.929367	-2750.979794	-2759.085739	-2761.429092	-2777.224194	-2777.990665	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882
11.960000	-10.580882	-10.581197	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-2747.097063	-2757.910136	-2748.851328	-2750.979794	-2759.085739	-2761.507724	-2777.224194	-2778.069538	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882
11.980000	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-2747.097063	-2757.910136	-2748.851328	-2750.901695	-2759.085739	-2761.507724	-2777.303043	-2777.990665	-10.581197	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882
12.000000	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.581197	-10.580882	-2747.175008	-2757.831842	-2748.851328	-2750.901695	-2759.085739	-2761.507724	-2777.224194	-2777.990665	-10.580882	-10.580882	-10.581197	-10.580882	-10.581197	-10.580882
12.020000	-10.581197	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.581197	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-2747.175008	-2757.910136	-2748.851328	-2750.901695	-2759.085739	-2761.507724	-2777.303043	-2777.990665	-10.581197	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882
12.040000	-10.580882	-10.581512	-10.580882	-10.581197	-10.580882	-10.580566	-10.580882	-10.580882	-10.580882	-10.580566	-10.580882	-10.580882	-10.580882	-10.580882	-2747.097063	-2757.988668	-2748.851328	-2750.979794	-2759.085739	-2761.429092	-2777.224194	-2777.990665	-10.580882	-10.580566	-10.580882	-10.580882	-10.580882	-10.580882
12.060000	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.581197	-2747.097063	-2757.831842	-2748.929367	-2750.901695	-2759.085739	-2761.507724	-2777.224194	-2777.990665	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.581197
12.080000	-10.581197	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.580566	-10.581197	-2747.175008	-2757.831842	-2748.929367	-2750.901695	-2759.085739	-2761.507724	-2777.224194	-2777.990665	-10.580882	-10.581197	-10.580882	-10.580882	-10.580566	-10.581197
12.100000	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.581197	-10.581197	-10.580882	-10.581197	-10.580882	-10.581197	-10.580882	-2747.097063	-2757.831842	-2748.851328	-2750.901695	-2759.085739	-2761.507724	-2777.303043	-2778.069538	-10.581197	-10.580882	-10.581197	-10.580882	-10.581197	-10.580882
12.120000	-10.581197	-10.581512	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580566	-10.580882	-10.581197	-10.580882	-10.581197	-10.580882	-10.580882	-2747.175008	-2757.988668	-2748.851328	-2750.901695	-2759.085739	-2761.507724	-2777.224194	-2777.911553	-10.580882	-10.581197	-10.580882	-10.581197	-10.580882	-10.580882
12.140000	-10.581197	-10.580882	-10.580566	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580566	-2747.175008	-2757.831842	-2748.773052	-2750.979794	-2759.085739	-2761.507724	-2777.224194	-2777.990665	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580566
12.160000	-10.581197	-10.581197	-10.581197	-10.580882	-10.581197	-10.581197	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-2747.175008	-2757.910136	-2748.929367	-2750.901695	-2759.164068	-2761.586119	-2777.303043	-2777.990665	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882
12.180000	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.580566	-10.580882	-10.580882	-2747.097063	-2757.831842	-2748.851328	-2750.901695	-2759.085739	-2761.586119	-2777.224194	-2777.990665	-10.581197	-10.580882	-10.580882	-10.580566	-10.580882	-10.580882
12.200000	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.581197	-10.580882	-2747.097063	-2757.831842	-2748.851328	-2750.979794	-2759.085739	-2761.507724	-2777.224194	-2777.990665	-10.580882	-10.581197	-10.580882	-10.580882	-10.581197	-10.580882
12.220000	-10.580882	-10.581197	-10.580882	-10.580566	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-2747.097063	-2757.910136	-2748.851328	-2750.823359	-2759.085739	-2761.507724	-2777.224194	-2777.990665	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882
12.240000	-10.581197	-10.580882	-10.580566	-10.581197	-10.580882	-10.580566	-10.580882	-10.580882	-10.580882	-10.581197	-10.581197	-10.580882	-10.580882	-10.580882	-2747.175008	-2757.831842	-2748.773052	-2750.979794	-2759.085739	-2761.429092	-2777.224194	-2777.990665	-10.580882	-10.581197	-10.581197	-10.580882	-10.580882	-10.580882
12.260000	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.580566	-10.580882	-10.581197	-10.580566	-10.580882	-10.581197	-2747.097063	-2757.910136	-2748.851328	-2750.901695	-2759.085739	-2761.586119	-2777.224194	-2777.990665	-10.580566	-10.580882	-10.581197	-10.580566	-10.580882	-10.581197
12.280000	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.581197	-10.581197	-10.580566	-10.580882	-2747.097063	-2757.910136	-2748.851328	-2750.901695	-2759.085739	-2761.507724	-2777.303043	-2777.990665	-10.580882	-10.580882	-10.581197	-10.581197	-10.580566	-10.580882
12.300000	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.581197	-10.581197	-10.580882	-10.581197	-2747.175008	-2757.831842	-2748.851328	-2750.901695	-2759.085739	-2761.507724	-2777.224194	-2777.990665	-10.580882	-10.581197	-10.581197	-10.581197	-10.580882	-10.581197
12.320000	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.581512	-10.581197	-10.580566	-10.580882	-2747.097063	-2757.831842	-2748.851328	-2750.901695	-2759.164068	-2761.507724	-2777.224194	-2777.990665	-10.580882	-10.581197	-10.581512	-10.581197	-10.580566	-10.580882
12.340000	-10.581197	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580566	-10.580566	-10.580882	-10.580882	-10.580882	-10.580882	-2747.175008	-2757.910136	-2748.851328	-2750.901695	-2759.085739	-2761.507724	-2777.303043	-2777.990665	-10.580566	-10.580566	-10.580882	-10.580882	-10.580882	-10.580882
12.360000	-10.581197	-10.580882	-10.581197	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-2747.175008	-2757.831842	-2748.929367	-2750.901695	-2759.164068	-2761.507724	-2777.224194	-2777.990665	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882
12.380000	-10.580882	-10.581197	-10.580566	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-2747.097063	-2757.910136	-2748.773052	-2750.901695	-2759.085739	-2761.586119	-2777.224194	-2777.990665	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197
12.400000	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-2747.097063	-2757.831842	-2748.851328	-2750.901695	-2759.164068	-2761.507724	-2777.224194	-2778.069538	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882
12.420000	-10.580566	-10.581197	-10.580882	-10.580882	-10.581197	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-2747.018882	-2757.910136	-2748.851328	-2750.901695	-2759.164068	-2761.586119	-2777.224194	-2777.990665	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882
12.440000	-10.581197	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-2747.175008	-2757.910136	-2748.851328	-2750.901695	-2759.085739	-2761.507724	-2777.224194	-2777.990665	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882
12.460000	-10.580566	-10.581197	-10.580882	-10.581197	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-2747.018882	-2757.910136	-2748.851328	-2750.979794	-2759.164068	-2761.507724	-2777.224194	-2777.990665	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882
12.480000	-10.580882	-10.580882	-10.581197	-10.580566	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.580566	-10.581197	-10.580882	-10.580882	-2747.097063	-2757.831842	-2748.929367	-2750.823359	-2759.085739	-2761.507724	-2777.224194	-2777.990665	-10.580882	-10.581197	-10.580566	-10.581197	-10.580882	-10.580882
12.500000	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.580566	-10.580882	-10.580882	-2747.097063	-2757.831842	-2748.851328	-2750.901695	-2759.164068	-2761.586119	-2777.224194	-2777.990665	-10.580882	-10.580882	-10.581197	-10.580566	-10.580882	-10.580882
12.520000	-10.580882	-10.581512	-10.580882	-10.580882	-10.580882	-10.581197	-10.581197	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580566	-2747.097063	-2757.988668	-2748.851328	-2750.901695	-2759.085739	-2761.586119	-2777.303043	-2778.069538	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580566
12.540000	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-2747.097063	-2757.831842	-2748.851328	-2750.901695	-2759.085739	-2761.507724	-2777.224194	-2777.990665	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882
12.560000	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-2747.097063	-2757.831842	-2748.851328	-2750.901695	-2759.164068	-2761.507724	-2777.224194	-2777.990665	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882
12.580000	-10.580882	-10.581197	-10.581197	-10.581197	-10.580882	-10.580882	-10.581197	-10.581197	-10.580566	-10.580882	-10.581197	-10.581197	-10.580882	-10.580882	-2747.097063	-2757.910136	-2748.929367	-2750.979794	-2759.085739	-2761.507724	-2777.303043	-2778.069538	-10.580566	-10.580882	-10.581197	-10.581197	-10.580882	-10.580882
12.600000	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-2747.097063	-2757.831842	-2748.851328	-2750.979794	-2759.085739	-2761.507724	-2777.303043	-2777.990665	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882
12.620000	-10.581197	-10.580882	-10.580882	-10.580882	-10.580566	-10.581197	-10.580566	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.581197	-2747.175008	-2757.831842	-2748.851328	-2750.901695	-2759.007173	-2761.586119	-2777.145107	-2777.990665	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.581197
12.640000	-10.580882	-10.581197	-10.581197	-10.580882	-10.581197	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-2747.097063	-2757.910136	-2748.929367	-2750.901695	-2759.164068	-2761.586119	-2777.224194	-2777.990665	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882
12.660000	-10.580882	-10.580882	-10.580566	-10.580882	-10.580566	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.581197	-10.580882	-10.581197	-2747.097063	-2757.831842	-2748.773052	-2750.901695	-2759.007173	-2761.507724	-2777.224194	-2777.990665	-10.580882	-10.580882	-10.581197	-10.581197	-10.580882	-10.581197
12.680000	-10.580882	-10.580882	-10.580566	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.580566	-10.580882	-10.580882	-10.580882	-10.581197	-2747.097063	-2757.831842	-2748.773052	-2750.901695	-2759.085739	-2761.507724	-2777.224194	-2777.990665	-10.581197	-10.580566	-10.580882	-10.580882	-10.580882	-10.581197
12.700000	-10.580882	-10.581197	-10.580882	-10.581197	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-2747.097063	-2757.910136	-2748.851328	-2750.979794	-2759.085739	-2761.586119	-2777.224194	-2777.990665	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882
12.720000	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.581197	-10.581197	-10.580882	-10.580566	-10.581197	-10.581197	-10.580882	-10.580882	-2747.097063	-2757.831842	-2748.929367	-2750.901695	-2759.085739	-2761.507724	-2777.303043	-2778.069538	-10.580882	-10.580566	-10.581197	-10.581197	-10.580882	-10.580882
12.740000	-10.580566	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.581197	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.581197	-2747.018882	-2757.831842	-2748.851328	-2750.901695	-2759.085739	-2761.507724	-2777.303043	-2778.069538	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.581197
12.760000	-10.580882	-10.581197	-10.581197	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.581197	-10.580882	-10.580882	-10.580882	-2747.097063	-2757.910136	-2748.929367	-2750.901695	-2759.164068	-2761.507724	-2777.224194	-2777.990665	-10.580882	-10.581197	-10.581197	-10.580882	-10.580882	-10.580882
12.780000	-10.580882	-10.580882	-10.581197	-10.581197	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-2747.097063	-2757.831842	-2748.929367	-2750.979794	-2759.164068	-2761.507724	-2777.224194	-2777.990665	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882
12.800000	-10.580882	-10.581197	-10.580882	-10.580566	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580566	-10.580566	-10.580882	-10.580882	-10.581197	-2747.097063	-2757.910136	-2748.851328	-2750.823359	-2759.085739	-2761.507724	-2777.224194	-2778.069538	-10.580882	-10.580566	-10.580566	-10.580882	-10.580882	-10.581197
12.820000	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580566	-10.581197	-10.580882	-10.580882	-10.580566	-10.580882	-10.580882	-10.581197	-10.580882	-2747.097063	-2757.831842	-2748.851328	-2750.901695	-2759.085739	-2761.429092	-2777.303043	-2777.990665	-10.580882	-10.580566	-10.580882	-10.580882	-10.581197	-10.580882
12.840000	-10.580566	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-2747.018882	-2757.831842	-2748.851328	-2750.901695	-2759.085739	-2761.586119	-2777.224194	-2778.069538	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197
12.860000	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.581197	-10.580566	-10.580566	-2747.097063	-2757.831842	-2748.851328	-2750.901695	-2759.085739	-2761.507724	-2777.224194	-2778.069538	-10.580882	-10.580882	-10.580882	-10.581197	-10.580566	-10.580566
